Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit
kodiak-usb-power-bank,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/KODIAK-CHARGER_WEB_0002_Layer_4.jpeg?v=1438624552,,,,,,,,,,,,,,,,,,,
brooks-slender-leather-grips,Brooks Slender Leather Grips,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><h3>Slender Leather Grips</h3>
<p>Masterfully crafted in Italy from the same vegetable-tanned leather Brooks’ saddles are famous for, these grips truly pamper palms. Made with sustainability in mind, every part of the grips can be replaced (after years of love and wear, obvs), so you’ll never have to buy a new pair of grips again! Available in 3 rich colors and embossed with Brooks’ timeless logo, these pair perfectly with your existing Brooks saddle, or offer a fresh way to class up your bike.</p>
<h3>Made in Italy</h3>",Brooks,Grips,"Bars Tape Grips and Stems, Brooks, Grips, Grips and Tape, Leather, Parts",true,Color,Honey,,,,,Grips - Slender Brooks - Honey,454,shopify,3,deny,manual,90.00,,true,true,'831273600792,https://cdn.shopify.com/s/files/1/0923/8062/products/Slender-leather-grips-honey-web.jpeg?v=1438624549,Honey,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Slender-leather-grips-honey-web.jpeg?v=1438624549,lb
brooks-slender-leather-grips,,,,,,,,Brown,,,,,Grips - Slender Brooks - Brown,454,shopify,4,deny,manual,90.00,,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/Slender-leather-grips-brown-web.jpeg?v=1438624549,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Slender-leather-grips-brown-web.jpeg?v=1438624549,lb
brooks-slender-leather-grips,,,,,,,,Aged Brown,,,,,Grips - Slender Brooks - Dk Brn,454,shopify,3,deny,manual,90.00,,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/Slender-leather-grips-aged-brown-web.jpeg?v=1438624549,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Slender-leather-grips-aged-brown-web.jpeg?v=1438624549,lb
kryptonite-mini-u-lock,Kryptonite Mini U Lock,<p> </p>,Kryptonite,Lock,"Accessories, Essential, Essentials, Lock, Locks, Safety, Safety Gear, Tools and Maintenance",false,Color,White,,,,,Lock - Krypto Mini U Lock - White,907,shopify,85,deny,manual,69.00,,true,true,,,,false,,,,,,,,,,,,,,,,,lb
kryptonite-mini-u-lock,,,,,,,,Blue,,,,,Lock - Krypto Mini U Lock - Blue,907,shopify,85,deny,manual,69.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
lands-end-rear-pannier,Brooks Land's End Rear Pannier,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>Like a Brooks saddle for your stuff, the Land’s End Rear Pannier is the best looking bike bag we’ve found and its classic style is just the tip of the iceberg. Named for the starting point of the “Land’s End to John O’Groats” cycling route across Great Britain, these panniers are waterproof, light, and durable enough to meet the demands of long distance cyclists. The closing system uses an adjustable leather insert so you can tweak the volume of the bag to suit your needs and a carrying-handle makes bringing your groceries in a breeze. Just remember they’re sold individually (because sometimes you only need one bag), so if you want to double up, set the quantity to two!</p>
<div class=""textile"">
<h3>Specs</h3>
<ul>
<li>Volume: Adjustable, 19L-23L</li>
<li>Dimensions: 12.6” x 13.8”-16.5” x 6.7”</li>
<li>Waterproof</li>
<li>Mountable on left or right</li>
</ul>
</div>",Brooks,Pannier,"",true,Color,Slate,,,,,Pannier - Rear Bag - Slate,1814,shopify,0,deny,manual,150.00,,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/BROOKS_LANDS_END_PANNIER_0007_Layer_1.jpeg?v=1438624543,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/BROOKS_LANDS_END_PANNIER_0007_Layer_1.jpeg?v=1438624543,lb
lands-end-rear-pannier,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/BROOKS_LANDS_END_PANNIER_0002_Layer_4.jpeg?v=1438624543,,,,,,,,,,,,,,,,,,,
lands-end-rear-pannier,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/pannier.jpeg?v=1438624543,,,,,,,,,,,,,,,,,,,
lands-end-rear-pannier,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/BROOKS_LANDS_END_PANNIER_0000_Layer_5_copy.jpeg?v=1438624543,,,,,,,,,,,,,,,,,,,
lands-end-rear-pannier,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/BROOKS_LANDS_END_PANNIER_0005_Layer_2_copy.jpeg?v=1438624543,,,,,,,,,,,,,,,,,,,
acs-crossfire-freewheel,ACS Crossfire Freewheel,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>Ready for an upgrade? The ACS Crossfire will take your coasting to the next level! Plus, with 3 pawls engaging 30 steps (every 12-degrees), there’s less lag when you put the power back into your pedals, so you can get back up to speed in a snap!</p>
<div class=""textile"">
<h3>Specs</h3>
<ul>
<li>16T</li>
<li>Cold forged chromoly</li>
<li>3-pawl x 30-step system (engagement every 12-degrees)</li>
<li>1/8” or 3/32” chain compatible</li>
<li>Gun Metal Grey</li>
<li>158g</li>
</ul>
</div>",ACS,Freewheels,"Drivetrain, Freewheels, Parts",true,Teeth,16T,,,,,Freewheel - ACS - Crossfire,136,shopify,16,deny,manual,26.00,,true,true,'816411001372,https://cdn.shopify.com/s/files/1/0923/8062/products/acs-crossfire-freewheel-web.jpeg?v=1438624538,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/acs-crossfire-freewheel-web.jpeg?v=1438624538,lb
acs-crossfire-pro-freewheel,ACS Crossfire Pro Freewheel,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>If nothing less than the best will do, the Crossfire Pro is your next freewheel. CNC wire pawls provide unmatched precision and, because each pawl engages two steps, you’ve got twice the grip and engagement every 6-degrees! That sweet high-pitched buzz while you bomb your favorite descent? That’s just the icing on the cake.</p>
<div class=""textile"">
<h3>Specs</h3>
<ul>
<li>16T</li>
<li>CNC wire pawls and steps</li>
<li>Each pawl engages 2 steps</li>
<li>60 steps, engagement every 6-degrees</li>
<li>1/8” or 3/32” chain compatible</li>
<li>Gun Metal Grey</li>
<li>153g</li>
</ul>
</div>",ACS,Freewheels,"Drivetrain, Freewheels, Parts",true,Teeth,16T,,,,,Freewheel - ACS - Crossfire Pro,136,shopify,8,deny,manual,60.00,,true,true,'816411002027,https://cdn.shopify.com/s/files/1/0923/8062/products/acs-crossfire-PRO-freewheel-web.jpeg?v=1438624537,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/acs-crossfire-PRO-freewheel-web.jpeg?v=1438624537,lb
acs-maindrive-freewheel,ACS MainDrive Freewheel,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>Click, click, grrrrrrr. Whether your bike’s a modern marvel or a cult classic, when it’s time to replace the freewheel, the ACS MainDrive will have you back to coasting contentedly in no time.</p>
<div class=""textile"">
<h3>Specs</h3>
<ul>
<li>16T</li>
<li>1/8” chain</li>
<li>English threads, 1.37” x 24tpi</li>
<li>136g</li>
</ul>
</div>",ACS,Freewheels,"Drivetrain, Freewheels, Parts",true,Teeth,16T,,,,,Freewheel - ACS - Maindrive,136,shopify,41,deny,manual,10.00,,true,true,'816411001563,https://cdn.shopify.com/s/files/1/0923/8062/products/acs-maindrive-web.jpeg?v=1438624534,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/acs-maindrive-web.jpeg?v=1438624534,lb
acs-crossfire-spanner,ACS Crossfire Spanner,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>This meaty tool features the Crossfire 6-spline spanner and a universal 4-prong freewheel tool mounted on a thick steel lever. Long enough that you’re never short on torque and hefty enough to last longer than you do.</p>
<div class=""textile"">
<h3>Specs</h3>
<ul>
<li>Fits ACS Main Drive, Crossfire, and Crossfire Pro Freewheels</li>
<li>Will NOT fit standard Pure Fix/Pure City freewheels (yet)</li>
<li>Material: Steel</li>
<li>Color: Silver</li>
</ul>
</div>",ACS,Tools,"Accessories, Tools",true,Title,Default Title,,,,,Tool - ACS - Freewheel Spanner,454,shopify,6,deny,manual,28.00,,true,true,63810-1000,https://cdn.shopify.com/s/files/1/0923/8062/products/ACS_CROSSFIRE_SPANNER_SIDE_WEB.jpeg?v=1438624531,,false,,,,,,,,,,,,,,,,,lb
acs-crossfire-spanner,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/ACS_CROSSFIRE_SPANNER_3rd_LEFT_WEB.jpeg?v=1438624531,,,,,,,,,,,,,,,,,,,
acs-crossfire-spanner,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/ACS_CROSSFIRE_SPANNER_3rd_RIGHT_WEB.jpeg?v=1438624531,,,,,,,,,,,,,,,,,,,
acs-maindrive-headset,ACS MainDrive Headset,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>Time for a touch of bling? Upgrade your ride with the ACS MainDrive. This headset’s forged steel cups and sealed mechanism bearings mean you won’t have to sacrifice smooth steering for style.</p>
<div class=""textile"">
<h3>Specs</h3>
<ul>
<li>1/1/8"" Threadless</li>
<li>Sealed-mechanism bearings</li>
<li>Forged steel cups</li>
<li>Alloy tops and cap</li>
</ul>
</div>",ACS,Head Set,"Black, Blue, Gold, Headsets, Parts, Red",false,Color,Black,,,,,Headset - Maindrive - Black,227,shopify,1,deny,manual,25.00,,true,true,'816411001723,https://cdn.shopify.com/s/files/1/0923/8062/products/ACS-HEADSET-WEB_0003_BLACK.jpeg?v=1438624526,Black,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/ACS-HEADSET-WEB_0003_BLACK.jpeg?v=1438624526,lb
acs-maindrive-headset,,,,,,,,Blue,,,,,Headset - Maindrive - Blue,227,shopify,1,deny,manual,25.00,,true,true,'816411001730,https://cdn.shopify.com/s/files/1/0923/8062/products/ACS-HEADSET-WEB_0002_BLUE.jpeg?v=1438624526,Blue,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/ACS-HEADSET-WEB_0002_BLUE.jpeg?v=1438624526,lb
acs-maindrive-headset,,,,,,,,Red,,,,,Headset - Maindrive - Red,227,shopify,1,deny,manual,25.00,,true,true,'816411001747,https://cdn.shopify.com/s/files/1/0923/8062/products/ACS-HEADSET-WEB_0000_RED.jpeg?v=1438624526,Red,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/ACS-HEADSET-WEB_0000_RED.jpeg?v=1438624526,lb
acs-maindrive-headset,,,,,,,,Gold,,,,,Headset - Maindrive - Gold,227,shopify,1,deny,manual,25.00,,true,true,'816411001747,https://cdn.shopify.com/s/files/1/0923/8062/products/ACS-HEADSET-WEB_0001_GOLD.jpeg?v=1438624526,Gold,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/ACS-HEADSET-WEB_0001_GOLD.jpeg?v=1438624526,lb
park-tool-chain-wear-indicator,Park Tool CC-3.2 Chain Wear Indicator,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>Chains “stretch” over time, and a worn chain will increase wear on your chainring and cog. Nip that bother in the bud, with the Park Tool Chain Wear Indicator that features a super easy to use “go/no-go” indication of whether or not your chain has hit the manufacturer’s recommended replacement point. Just place it on your chain and you can immediately tell if it’s time to get swappy!</p>
<div class=""textile"">
<h3>Specs</h3>
<ul>
<li>Easy to read “go/no-go” gauge</li>
<li>.5% and .75% stretch indications</li>
<li>Permanent measurement markings</li>
<li>Precision laser cut steel</li>
<li>Updated CC-3.2, longer and more accurate</li>
</ul>
</div>",Park Tool,Tools,"Accessories, Chain Tool, Essential, Safety Gear, Tools, Tools and Maintenance",true,Title,CC-3.2,,,,,Tool - Park CC-3.2 Chain Wear Checker,408,shopify,9,deny,manual,9.99,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/CC-3-2-WEB.jpeg?v=1438624522,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/CC-3-2-WEB.jpeg?v=1438624522,lb
jon-lock,Jon Lock,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>Finally, an elegant security solution for your café cruiser or errand runner. These hand-made cable locks stash a 6.5mm thick galvanized steel cable beneath natural rope and leather for a retro look with modern protection.</p>
<div class=""textile"">
<h3>Specs</h3>
<ul>
<li>24” cable/rope</li>
<li>Handmade in the USA</li>
<li>Lock not included (this is just the cable)</li>
<li>Use in conjunction with your u-lock or padlock of your choice</li>
</ul>
</div>",Dalman Supply Co.,Locks,"Accessories, Locks",false,Title,Default Title,,,,,"",0,shopify,1,deny,manual,0.00,,true,true,"",,,false,,,,,,,,,,,,,,,,,lb
acs-crossfire-chain,ACS Crossfire Chain,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>This chain is built to stand up to the toughest torque. Strong enough that you can mash away worry-free, with chamfered plates for quiet engagement and center-punched pins for lateral stiffness. It’s engineering’s answer to your monster quads.</p>
<div class=""textile"">
<h3>Specs</h3>
<ul>
<li>Includes quick-link connector</li>
<li>1/8"" x 106 links</li>
<li>Color: nickel/black</li>
</ul>
</div>",ACS,Chains,"Chains, Drivetrain, Parts",true,Title,Default Title,,,,,Chain - ACS Crossfire - Silver,567,shopify,17,deny,manual,15.00,,true,true,63824-0100,https://cdn.shopify.com/s/files/1/0923/8062/products/ACSchainCut.jpeg?v=1438624520,,false,,,,,,,,,,,,,,,,,lb
acs-crossfire-chain,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/ACSChain2Cut.jpeg?v=1438624520,,,,,,,,,,,,,,,,,,,
acs-crossfire-headset,ACS Crossfire Headset,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>Take aim on sloppy steering with the ACS Crossfire. This cold-forged and CNC-machined aluminum headset is engineered to last and the precision sealed-bearings let you focus on the ride, not what the weather’s throwing your way.</p>
<h3>Specs</h3>
<ul>
<li>1-1/8” Threadless</li>
<li>Precision sealed bearings</li>
<li>CNC-machined aluminum</li>
</ul>",ACS,Headsets,"ACS, Headsets, Parts",true,Title,Default Title,,,,,Headset - Crossfire - Black,454,shopify,1,deny,manual,60.00,,true,true,63826-1000,https://cdn.shopify.com/s/files/1/0923/8062/products/ACSCFHeadsetCut.jpeg?v=1438624517,,false,,,,,,,,,,,,,,,,,lb
park-tool-single-speed-spanner,Park Tool Single Speed Spanner,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>The great thing about a single-speed is simplicity, right? Low maintenance, fewer parts, everything’s just plain easier and now there’s a tool to match! The Park Tool Single Speed Spanner features a 15mm socket wrench for wheel bolts, a 15mm open wrench for pedals, a tire lever and, most importantly, a bottle opener! Everything you need to change a flat and pop open a brew in a size that means you’ll never have to leave home without it!</p>
<div class=""textile"">
<h3>Specs</h3>
<ul>
<li>Length: 7” – Perfect for take-along jobs, or workshop wrenching</li>
<li>15mm socket – axle nuts</li>
<li>15mm open end – pedals</li>
<li>Smooth, curved spoon tire lever</li>
<li>Bottle Opener</li>
</ul>
</div>",Park Tool,Tools,"Accessories, Tools",true,Title,Default Title,,,,,Tool - Park SS-15 Single Speed Spanner,454,shopify,6,deny,manual,19.00,,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/ParkToolSS15.jpeg?v=1438624515,,false,,,,,,,,,,,,,,,,,lb
park-tool-single-speed-spanner,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/PTSS15Use.jpeg?v=1438624515,,,,,,,,,,,,,,,,,,,
levis-commuter-long-sleeve-tee,Levi's Commuter Long Sleeve Tee,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>Ask any stylist and they'll tell you that the soft, long-sleeved tee is a ""wardrobe essential"". Ask riders and they'll tell you that any wardrobe essential needs to be stylish, cool, and comfortable on the bike. The Levi's Commuter tee is made with Thermo cool™ fabric to keep it breezy, has a side pocket for your ride-stash, and looks just as good mashing away as it does unwinding at your destination.</p>
<div class=""textile"">
<h3>Specs</h3>
<ul>
<li>Standard fit</li>
<li>Raglan sleeves</li>
<li>Side pocket</li>
<li>Side slits and dropped hem</li>
<li>54% Polyester, 46% Cotton - Imported</li>
</ul>
</div>",Levi's,Apparel,"Accessories, Apparel, Shirts",true,Size,XS,,,,,Tshirt - Womens - Levis Commuter - Cream - XS,454,shopify,1,deny,manual,58.00,,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/levis-shirt.jpeg?v=1438624513,,false,,,,,,,,,,,,,,,,,lb
levis-commuter-long-sleeve-tee,,,,,,,,S,,,,,Tshirt - Womens - Levis Commuter - Cream - S,454,shopify,1,deny,manual,58.00,,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/ShirtBack.jpeg?v=1438624513,,,,,,,,,,,,,,,,,,,lb
levis-commuter-long-sleeve-tee,,,,,,,,M,,,,,Tshirt - Womens - Levis Commuter - Cream - M,454,shopify,1,deny,manual,58.00,,true,true,"",,,,,,,,,,,,,,,,,,,,lb
levis-commuter-long-sleeve-tee,,,,,,,,L,,,,,Tshirt - Womens - Levis Commuter - Cream - L,454,shopify,1,deny,manual,58.00,,true,true,"",,,,,,,,,,,,,,,,,,,,lb
levis-commuter-skinny-jeans,Levi's Commuter Skinny Jeans,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>Jeans are the go-to pants for going places, and these jeans know you're going by bike. Made with performance materials for comfort, reflective side seams for visibility, and a water-resistant finish to keep the road off your clothes, the Levi's Commuter jeans are made for riding and they feel awesome enough that you'll wear them even when you're staying home.</p>
<div class=""textile"">
<h3>Specs</h3>
<ul>
<li>High rise</li>
<li>Skinny leg</li>
<li>Reflective tape on seams</li>
<li>EcoRepel finishing (water resistant technology)</li>
<li>Deeper back pockets</li>
<li>94% Cotton, 4% Polyester, 2% Elastane - Imported</li>
</ul>
</div>",Levi's,Apparel,"Accessories, Apparel, Pants",true,Size,24 x 32,Color,Black,,,Levis - Lady Pant - Black 24x32,454,shopify,0,deny,manual,88.00,,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/Womens-pants-black-1_WEB.jpeg?v=1438624508,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Womens-pants-black-1_WEB.jpeg?v=1438624508,lb
levis-commuter-skinny-jeans,,,,,,,,24 x 32,,Cityscape,,,Levis - Lady Pant - Blue 24x32,454,shopify,1,deny,manual,88.00,,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/Womens-pants-black-2_WEB.jpeg?v=1438624508,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Womens-pants-blue-2_WEB.jpeg?v=1438624508,lb
levis-commuter-skinny-jeans,,,,,,,,24 x 32,,Monument,,,Levis - Lady Pant - Grey 24x32,454,shopify,0,deny,manual,88.00,,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/Womens-pants-blue-2_WEB.jpeg?v=1438624508,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Womens-pants-grey-4_WEB.jpeg?v=1447698762,lb
levis-commuter-skinny-jeans,,,,,,,,25 x 32,,Black,,,Levis - Lady Pant - Black 25x32,454,shopify,1,deny,manual,88.00,,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/Womens-pants-grey-4_WEB.jpeg?v=1447698762,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Womens-pants-black-1_WEB.jpeg?v=1438624508,lb
levis-commuter-skinny-jeans,,,,,,,,25 x 32,,Cityscape,,,Levis - Lady Pant - Blue 25x32,454,shopify,1,deny,manual,88.00,,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/Womens-pants-black-5_WEB.jpeg?v=1447698762,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Womens-pants-blue-2_WEB.jpeg?v=1438624508,lb
levis-commuter-skinny-jeans,,,,,,,,25 x 32,,Monument,,,Levis - Lady Pant - Grey 25x32,454,shopify,1,deny,manual,88.00,,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/Womens-pants-blue-3_WEB.jpeg?v=1438624508,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Womens-pants-grey-4_WEB.jpeg?v=1447698762,lb
levis-commuter-skinny-jeans,,,,,,,,26 x 32,,Black,,,Levis - Lady Pant - Black 26x32,454,shopify,1,deny,manual,88.00,,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/Womens-pants-blue-1_WEB.jpeg?v=1438624508,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Womens-pants-black-1_WEB.jpeg?v=1438624508,lb
levis-commuter-skinny-jeans,,,,,,,,26 x 32,,Cityscape,,,Levis - Lady Pant - Blue 26x32,454,shopify,0,deny,manual,88.00,,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/Womens-pants-grey-5_WEB.jpeg?v=1438624508,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Womens-pants-blue-2_WEB.jpeg?v=1438624508,lb
levis-commuter-skinny-jeans,,,,,,,,26 x 32,,Monument,,,Levis - Lady Pant - Grey 26x32,454,shopify,1,deny,manual,88.00,,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/Womens-pants-grey-3_WEB.jpeg?v=1438624508,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Womens-pants-grey-4_WEB.jpeg?v=1447698762,lb
levis-commuter-skinny-jeans,,,,,,,,27 x 32,,Black,,,Levis - Lady Pant - Black 27x32,454,shopify,1,deny,manual,88.00,,true,true,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Womens-pants-black-1_WEB.jpeg?v=1438624508,lb
levis-commuter-skinny-jeans,,,,,,,,27 x 32,,Cityscape,,,Levis - Lady Pant - Blue 27x32,454,shopify,1,deny,manual,88.00,,true,true,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Womens-pants-blue-2_WEB.jpeg?v=1438624508,lb
levis-commuter-skinny-jeans,,,,,,,,27 x 32,,Monument,,,Levis - Lady Pant - Grey 27x32,454,shopify,1,deny,manual,88.00,,true,true,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Womens-pants-grey-4_WEB.jpeg?v=1447698762,lb
levis-commuter-skinny-jeans,,,,,,,,28 x 32,,Black,,,Levis - Lady Pant - Black 28x32,454,shopify,1,deny,manual,88.00,,true,true,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Womens-pants-black-1_WEB.jpeg?v=1438624508,lb
levis-commuter-skinny-jeans,,,,,,,,28 x 32,,Cityscape,,,Levis - Lady Pant - Blue 28x32,454,shopify,1,deny,manual,88.00,,true,true,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Womens-pants-blue-2_WEB.jpeg?v=1438624508,lb
levis-commuter-skinny-jeans,,,,,,,,28 x 32,,Monument,,,Levis - Lady Pant - Grey 28x32,454,shopify,1,deny,manual,88.00,,true,true,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Womens-pants-grey-4_WEB.jpeg?v=1447698762,lb
levis-commuter-skinny-jeans,,,,,,,,29 x 32,,Black,,,Levis - Lady Pant - Black 29x32,454,shopify,1,deny,manual,88.00,,true,true,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Womens-pants-black-1_WEB.jpeg?v=1438624508,lb
levis-commuter-skinny-jeans,,,,,,,,29 x 32,,Cityscape,,,Levis - Lady Pant - Blue 29x32,454,shopify,1,deny,manual,88.00,,true,true,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Womens-pants-blue-2_WEB.jpeg?v=1438624508,lb
levis-commuter-skinny-jeans,,,,,,,,30 x 32,,Black,,,Levis - Lady Pant - Black 30x32,454,shopify,1,deny,manual,88.00,,true,true,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Womens-pants-black-1_WEB.jpeg?v=1438624508,lb
levis-commuter-skinny-jeans,,,,,,,,30 x 32,,Cityscape,,,Levis - Lady Pant - Blue 30x32,454,shopify,1,deny,manual,88.00,,true,true,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Womens-pants-blue-2_WEB.jpeg?v=1438624508,lb
levis-commuter-skinny-jeans,,,,,,,,30 x 32,,Monument,,,Levis - Lady Pant - Grey 30x32,454,shopify,1,deny,manual,88.00,,true,true,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Womens-pants-grey-4_WEB.jpeg?v=1447698762,lb
levis-commuter-skinny-jeans,,,,,,,,31 x 32,,Black,,,Levis - Lady Pant - Black 31x32,454,shopify,1,deny,manual,88.00,,true,true,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Womens-pants-black-1_WEB.jpeg?v=1438624508,lb
levis-commuter-skinny-jeans,,,,,,,,31 x 32,,Cityscape,,,Levis - Lady Pant - Blue 31x32,454,shopify,1,deny,manual,88.00,,true,true,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Womens-pants-blue-2_WEB.jpeg?v=1438624508,lb
